window_type,anchor_time,window_start,window_end,trades,total_return_pct,max_drawdown_pct,profit_factor,win_rate,trailing_consec_losses,max_consec_losses_in_window,stop_exit_freq,avg_trade_return
trade_25,2026-02-25T00:00:00+00:00,2025-06-10T00:00:00+00:00,2026-02-25T00:00:00+00:00,25,0.12926767159581498,0.039173848402286854,2.4351847513942775,0.48,0,5,1.0,0.0050067173502753035
trade_25,2026-02-25T12:00:00+00:00,2025-06-16T20:00:00+00:00,2026-02-25T12:00:00+00:00,25,0.1395452262785548,0.03917384840228666,2.6268698772384225,0.52,0,5,1.0,0.00536904659632677
trade_25,2026-02-28T20:00:00+00:00,2025-06-16T20:00:00+00:00,2026-02-28T20:00:00+00:00,25,0.12782255249153174,0.039173848402286535,2.336947469283308,0.52,1,5,1.0,0.004959618928154644
trade_25,2026-03-01T00:00:00+00:00,2025-07-02T16:00:00+00:00,2026-03-01T00:00:00+00:00,25,0.1199964877915971,0.03917384840228657,2.174970146953831,0.52,2,5,1.0,0.004683348194952438
trade_25,2026-03-09T16:00:00+00:00,2025-08-07T12:00:00+00:00,2026-03-09T16:00:00+00:00,25,0.08761955011315581,0.03917384840228709,1.7931819846255164,0.48,3,5,1.0,0.0035055116701178924
trade_25,2026-03-10T00:00:00+00:00,2025-08-04T16:00:00+00:00,2026-03-10T00:00:00+00:00,25,0.07654728380953402,0.0440262356664758,1.6583795933722638,0.44,4,5,1.0,0.0030970383378081984
trade_25,2026-03-26T12:00:00+00:00,2025-08-22T16:00:00+00:00,2026-03-26T12:00:00+00:00,25,0.007956171949040414,0.05676516381923697,1.0785408112779575,0.4,5,5,1.0,0.0004113226003459407
trade_25,2026-03-31T00:00:00+00:00,2025-08-24T20:00:00+00:00,2026-03-31T00:00:00+00:00,25,0.014540691815119633,0.06563982552188687,1.1342370354802929,0.4,6,6,1.0,0.0006684859772657309
trade_25,2026-04-19T20:00:00+00:00,2025-09-11T08:00:00+00:00,2026-04-19T20:00:00+00:00,25,0.007618785569157405,0.06695196504462933,1.078253381960914,0.36,7,7,1.0,0.00039408912075005104
trade_25,2026-04-27T12:00:00+00:00,2025-10-16T20:00:00+00:00,2026-04-27T12:00:00+00:00,25,-0.0012941448430837665,0.07100754942992676,1.007420747357153,0.32,8,8,1.0,3.8661566415144376e-05
trade_50,2023-08-08T08:00:00+00:00,2022-06-01T20:00:00+00:00,2023-08-08T08:00:00+00:00,50,-0.21310961289637587,0.25637751615389737,0.3713453521611811,0.18,4,16,1.0,-0.004670922188591386
trade_50,2023-08-08T16:00:00+00:00,2022-06-01T20:00:00+00:00,2023-08-08T16:00:00+00:00,50,-0.21053841660674644,0.260065770745265,0.3746132423643794,0.18,5,16,1.0,-0.004606107291949932
trade_50,2023-08-23T16:00:00+00:00,2022-06-07T04:00:00+00:00,2023-08-23T16:00:00+00:00,50,-0.18548352838679383,0.26006577074526455,0.4463465864265343,0.2,0,16,1.0,-0.003977142275151063
trade_50,2023-08-23T16:00:00+00:00,2022-06-07T04:00:00+00:00,2023-08-23T16:00:00+00:00,50,-0.1567569326720084,0.2600657707452648,0.5238374686154713,0.22,0,16,1.0,-0.003282031953899438
trade_50,2023-09-06T16:00:00+00:00,2022-06-28T20:00:00+00:00,2023-09-06T16:00:00+00:00,50,-0.2281083138086294,0.26006577074526444,0.2632117492253409,0.2,1,16,1.0,-0.0051249389168108
trade_50,2023-09-07T20:00:00+00:00,2022-06-29T00:00:00+00:00,2023-09-07T20:00:00+00:00,50,-0.22900992886797955,0.2600657707452652,0.2623322746843534,0.2,2,16,1.0,-0.005148258326300881
trade_50,2023-09-12T00:00:00+00:00,2022-07-11T08:00:00+00:00,2023-09-12T00:00:00+00:00,50,-0.2364193427130694,0.26006577074526516,0.2512563071193013,0.18,3,16,1.0,-0.005340834615467936
trade_50,2023-09-27T08:00:00+00:00,2022-07-11T08:00:00+00:00,2023-09-27T08:00:00+00:00,50,-0.23959689646146898,0.26006577074526493,0.24166505139259645,0.16,4,16,1.0,-0.005424327039075082
trade_50,2023-09-27T08:00:00+00:00,2022-07-27T20:00:00+00:00,2023-09-27T08:00:00+00:00,50,-0.24167133106507155,0.25818128489399306,0.2398402380501628,0.16,5,16,1.0,-0.005478749878365271
trade_50,2023-11-03T08:00:00+00:00,2022-08-08T08:00:00+00:00,2023-11-03T08:00:00+00:00,50,-0.19012025749449402,0.25084336795947015,0.41061276637545696,0.18,0,16,1.0,-0.004132469884754162
trade_50,2023-11-16T16:00:00+00:00,2022-08-10T16:00:00+00:00,2023-11-16T16:00:00+00:00,50,-0.19237815652709667,0.2485556341899614,0.4074102669672941,0.18,1,16,1.0,-0.004187584408839018
trade_50,2023-11-21T20:00:00+00:00,2022-08-10T16:00:00+00:00,2023-11-21T20:00:00+00:00,50,-0.20907658782426253,0.24855563418996085,0.370211111063266,0.16,2,16,1.0,-0.004604666290829352
trade_50,2023-11-27T08:00:00+00:00,2022-08-25T08:00:00+00:00,2023-11-27T08:00:00+00:00,50,-0.21305880872309813,0.24800839799262475,0.36518520050721515,0.16,3,16,1.0,-0.004705291026735916
trade_50,2023-11-27T12:00:00+00:00,2022-09-07T04:00:00+00:00,2023-11-27T12:00:00+00:00,50,-0.2058751014772192,0.23387192787564304,0.3742331627621939,0.16,4,16,1.0,-0.004526086920236621
trade_50,2023-12-11T00:00:00+00:00,2022-09-13T16:00:00+00:00,2023-12-11T00:00:00+00:00,50,-0.16323069365804066,0.22224923114968828,0.4897477330919676,0.18,0,16,1.0,-0.003474799179586102
trade_50,2023-12-11T00:00:00+00:00,2022-09-27T20:00:00+00:00,2023-12-11T00:00:00+00:00,50,-0.15137263868281825,0.2222492311496881,0.5316305172577596,0.18,0,16,1.0,-0.0031895789591254112
trade_50,2023-12-18T00:00:00+00:00,2022-09-28T04:00:00+00:00,2023-12-18T00:00:00+00:00,50,-0.1474725047441553,0.2108904055932378,0.538798170012418,0.18,1,15,1.0,-0.0030989857565565386
trade_50,2023-12-18T00:00:00+00:00,2022-10-09T04:00:00+00:00,2023-12-18T00:00:00+00:00,50,-0.14507325450972153,0.19928896653901207,0.5432831065323261,0.18,2,14,1.0,-0.003043515693712888
trade_50,2024-01-03T08:00:00+00:00,2022-10-10T20:00:00+00:00,2024-01-03T08:00:00+00:00,50,-0.14731549052331128,0.19874839032639835,0.539042927478872,0.18,3,13,1.0,-0.0030959347639507146
trade_50,2024-01-10T12:00:00+00:00,2022-10-20T04:00:00+00:00,2024-01-10T12:00:00+00:00,50,-0.15528317285966586,0.1946663018662368,0.5245218467518333,0.18,4,12,1.0,-0.0032818721307328745
trade_50,2024-01-12T20:00:00+00:00,2022-10-20T04:00:00+00:00,2024-01-12T20:00:00+00:00,50,-0.13856205178907555,0.19019855999715496,0.5747653505326235,0.2,0,11,1.0,-0.0028881574864587085
trade_50,2024-03-11T00:00:00+00:00,2022-11-04T20:00:00+00:00,2024-03-11T00:00:00+00:00,50,-0.13476950030875967,0.1841043938596889,0.582257462666445,0.2,1,10,1.0,-0.0028007635239126073
trade_50,2024-03-12T16:00:00+00:00,2022-11-28T16:00:00+00:00,2024-03-12T16:00:00+00:00,50,-0.12390763825700424,0.17112172155599537,0.6045420750825128,0.2,2,9,1.0,-0.0025536216734690946
trade_50,2024-04-01T04:00:00+00:00,2022-11-28T16:00:00+00:00,2024-04-01T04:00:00+00:00,50,-0.11976923679180018,0.16065267299204977,0.6134044976014369,0.2,3,9,1.0,-0.002460325943330616
trade_50,2024-04-01T12:00:00+00:00,2022-12-07T08:00:00+00:00,2024-04-01T12:00:00+00:00,50,-0.11499861613423557,0.15408612283050593,0.6239492729957057,0.2,4,9,1.0,-0.0023527726038607977
trade_50,2024-04-09T12:00:00+00:00,2022-12-07T08:00:00+00:00,2024-04-09T12:00:00+00:00,50,-0.11196065744847528,0.148340218495577,0.6308247546198948,0.2,5,9,1.0,-0.002284581468690986
trade_50,2024-04-27T16:00:00+00:00,2022-12-12T04:00:00+00:00,2024-04-27T16:00:00+00:00,50,-0.10793385251970944,0.1373079954924029,0.6400852125463553,0.2,6,9,1.0,-0.0021950514353309926
trade_50,2024-04-30T00:00:00+00:00,2022-12-28T08:00:00+00:00,2024-04-30T00:00:00+00:00,50,-0.1048432052894327,0.1328133264932544,0.6474025817414166,0.2,7,9,1.0,-0.0021261186937370892
trade_50,2024-05-03T20:00:00+00:00,2023-01-29T20:00:00+00:00,2024-05-03T20:00:00+00:00,50,-0.09533007397842408,0.12808793006300478,0.6766479849915971,0.22,0,9,1.0,-0.0019147239034769102
trade_50,2024-05-13T08:00:00+00:00,2023-02-02T00:00:00+00:00,2024-05-13T08:00:00+00:00,50,-0.08791840091377101,0.11561451473212181,0.6956251739816349,0.22,1,9,1.0,-0.0017531812620816053
trade_50,2024-05-15T16:00:00+00:00,2023-02-02T04:00:00+00:00,2024-05-15T16:00:00+00:00,50,-0.07660172378815411,0.11483855387741528,0.7282191227833426,0.24,0,9,1.0,-0.0015076682484745666
trade_50,2024-05-29T16:00:00+00:00,2023-02-15T12:00:00+00:00,2024-05-29T16:00:00+00:00,50,-0.07524705308663981,0.11483855387741532,0.7320528939858791,0.24,1,9,1.0,-0.0014786166106317321
trade_50,2024-06-14T16:00:00+00:00,2023-02-14T20:00:00+00:00,2024-06-14T16:00:00+00:00,50,-0.08759791348725221,0.11483855387741518,0.6896136170243957,0.22,2,9,1.0,-0.0017478224750255282
trade_50,2024-06-17T16:00:00+00:00,2023-03-01T12:00:00+00:00,2024-06-17T16:00:00+00:00,50,-0.10812968364372011,0.11483855387741537,0.6231490156349914,0.2,3,9,1.0,-0.0022032832356284997
trade_50,2024-06-27T12:00:00+00:00,2023-03-29T12:00:00+00:00,2024-06-27T12:00:00+00:00,50,-0.10388335391622183,0.1045342155742176,0.6333456204823633,0.2,4,8,1.0,-0.0021091559590095286
trade_50,2024-07-08T08:00:00+00:00,2023-04-18T12:00:00+00:00,2024-07-08T08:00:00+00:00,50,-0.07823015200712458,0.0963113364634337,0.7232138057472044,0.22,0,7,1.0,-0.0015418240741376648
trade_50,2024-07-10T04:00:00+00:00,2023-04-26T12:00:00+00:00,2024-07-10T04:00:00+00:00,50,-0.06191367033663131,0.08889285237472422,0.7798135499793892,0.24,0,7,1.0,-0.0011906815749472047
trade_50,2024-07-29T16:00:00+00:00,2023-04-26T12:00:00+00:00,2024-07-29T16:00:00+00:00,50,-0.0475928721317006,0.08285296252233562,0.8257038955584936,0.24,1,7,1.0,-0.0008901417436272128
trade_50,2024-08-08T20:00:00+00:00,2023-05-05T16:00:00+00:00,2024-08-08T20:00:00+00:00,50,0.007077578070797452,0.08285296252233543,1.0500501185346862,0.26,0,7,1.0,0.0002399733558871958
trade_50,2024-08-20T00:00:00+00:00,2023-05-05T12:00:00+00:00,2024-08-20T00:00:00+00:00,50,0.008995715732072362,0.08285296252233505,1.0583696921918857,0.26,1,7,1.0,0.00027766296131872875
trade_50,2024-08-23T16:00:00+00:00,2023-05-24T16:00:00+00:00,2024-08-23T16:00:00+00:00,50,0.0007957887841378852,0.08285296252233536,1.0236250556085174,0.26,2,7,1.0,0.0001161983268194659
trade_50,2024-09-09T20:00:00+00:00,2023-05-24T16:00:00+00:00,2024-09-09T20:00:00+00:00,50,0.027838275000158674,0.08285296252233525,1.1372039482937373,0.28,0,7,1.0,0.0006521520064676425
trade_50,2024-09-17T12:00:00+00:00,2023-05-31T08:00:00+00:00,2024-09-17T12:00:00+00:00,50,0.025553332826598663,0.08285296252233526,1.1267472322984105,0.28,1,7,1.0,0.0006080405864735423
trade_50,2024-09-19T00:00:00+00:00,2023-06-06T20:00:00+00:00,2024-09-19T00:00:00+00:00,50,0.007027087529815512,0.08285296252233547,1.0483320983631663,0.26,2,7,1.0,0.00024516467716513947
trade_50,2024-10-09T12:00:00+00:00,2023-06-10T08:00:00+00:00,2024-10-09T12:00:00+00:00,50,0.009818675710800973,0.08285296252233572,1.059792335999519,0.26,3,7,1.0,0.0003000170091699901
trade_50,2024-10-14T00:00:00+00:00,2023-06-10T08:00:00+00:00,2024-10-14T00:00:00+00:00,50,-0.00018781813940682568,0.08285296252233508,1.0195911733327838,0.26,4,7,1.0,0.0001021775560698927
trade_50,2024-10-21T12:00:00+00:00,2023-06-30T20:00:00+00:00,2024-10-21T12:00:00+00:00,50,0.013707473444050988,0.08285296252233526,1.0731366459037976,0.26,0,7,1.0,0.0003814433985479586
trade_50,2024-10-25T16:00:00+00:00,2023-07-10T20:00:00+00:00,2024-10-25T16:00:00+00:00,50,0.01119695828429701,0.08285296252233575,1.0631011380238562,0.26,1,7,1.0,0.0003322099976047714
trade_50,2024-11-25T12:00:00+00:00,2023-07-13T16:00:00+00:00,2024-11-25T12:00:00+00:00,50,0.08777307053469241,0.08285296252233514,1.3528724119021578,0.28,0,7,1.0,0.0018437675841734419
trade_50,2024-12-02T16:00:00+00:00,2023-08-07T16:00:00+00:00,2024-12-02T16:00:00+00:00,50,0.08667560334715785,0.08285296252233565,1.347712538482401,0.28,1,7,1.0,0.001823762966836279
trade_50,2024-12-03T12:00:00+00:00,2023-08-07T16:00:00+00:00,2024-12-03T12:00:00+00:00,50,0.10467523957608815,0.0828529625223357,1.4155965960959291,0.3,0,7,1.0,0.002154013472310378
trade_50,2024-12-18T16:00:00+00:00,2023-08-15T20:00:00+00:00,2024-12-18T16:00:00+00:00,50,0.11447196339649701,0.08285296252233539,1.4584222200999581,0.32,0,7,1.0,0.002330502148959927
trade_50,2024-12-18T16:00:00+00:00,2023-08-15T20:00:00+00:00,2024-12-18T16:00:00+00:00,50,0.08128684356468074,0.08285296252233551,1.3282224861330938,0.3,1,7,1.0,0.0017216551985913878
trade_50,2024-12-27T12:00:00+00:00,2023-08-31T20:00:00+00:00,2024-12-27T12:00:00+00:00,50,0.04691975469055221,0.08285296252233534,1.1954855832447373,0.28,2,7,1.0,0.0010731339930999829
trade_50,2025-01-24T12:00:00+00:00,2023-08-31T20:00:00+00:00,2025-01-24T12:00:00+00:00,50,0.04646688471409477,0.08285296252233562,1.1936104121238378,0.28,3,7,1.0,0.0010645098188068114
trade_50,2025-02-01T20:00:00+00:00,2023-09-11T12:00:00+00:00,2025-02-01T20:00:00+00:00,50,0.04194113892352758,0.0828529625223351,1.1751775670120317,0.28,4,7,1.0,0.000978269601253852
trade_50,2025-02-11T16:00:00+00:00,2023-09-22T00:00:00+00:00,2025-02-11T16:00:00+00:00,50,0.033499035044847636,0.0828529625223353,1.1422866178297348,0.28,5,7,1.0,0.0008174713260541495
trade_50,2025-02-12T20:00:00+00:00,2023-09-21T12:00:00+00:00,2025-02-12T20:00:00+00:00,50,0.05907423447237026,0.08285296252233486,1.2291390286871888,0.3,0,7,1.0,0.0013119038108230915
trade_50,2025-02-23T20:00:00+00:00,2023-10-16T08:00:00+00:00,2025-02-23T20:00:00+00:00,50,0.04639093308774056,0.08285296252233527,1.1800328647573164,0.3,1,7,1.0,0.0010736472699411908
trade_50,2025-03-02T12:00:00+00:00,2023-11-15T20:00:00+00:00,2025-03-02T12:00:00+00:00,50,0.01310894348864955,0.08285296252233555,1.0672290738633254,0.3,0,7,1.0,0.000400928528862399
trade_50,2025-03-06T00:00:00+00:00,2023-11-20T16:00:00+00:00,2025-03-06T00:00:00+00:00,50,0.012362600112891808,0.08285296252233539,1.0646364254694216,0.3,1,7,1.0,0.0003864056694207189
trade_50,2025-03-14T12:00:00+00:00,2023-11-22T20:00:00+00:00,2025-03-14T12:00:00+00:00,50,0.016416460973736724,0.08285296252233527,1.078913302425677,0.3,2,7,1.0,0.00046551228922626936
trade_50,2025-03-19T08:00:00+00:00,2023-11-24T12:00:00+00:00,2025-03-19T08:00:00+00:00,50,0.04099209706517937,0.08285296252233537,1.1636108598966646,0.32,0,7,1.0,0.0009463015543646619
trade_50,2025-04-01T12:00:00+00:00,2023-11-28T20:00:00+00:00,2025-04-01T12:00:00+00:00,50,0.05227145606423944,0.08285296252233527,1.2075337831004491,0.34,0,7,1.0,0.0011609487070610128
trade_50,2025-04-01T12:00:00+00:00,2023-12-01T04:00:00+00:00,2025-04-01T12:00:00+00:00,50,0.018677536519626114,0.08285296252233532,1.0893254863739676,0.32,1,7,1.0,0.0005023844723818898
trade_50,2025-04-09T16:00:00+00:00,2023-12-14T12:00:00+00:00,2025-04-09T16:00:00+00:00,50,0.0038999903110135126,0.08285296252233543,1.036676664144039,0.32,0,7,1.0,0.00020627692400789177
trade_50,2025-04-09T16:00:00+00:00,2023-12-14T12:00:00+00:00,2025-04-09T16:00:00+00:00,50,0.03946610449260857,0.07371532722313434,1.1672861674903827,0.34,0,7,1.0,0.0009078460257832821
trade_50,2025-05-12T16:00:00+00:00,2024-01-01T20:00:00+00:00,2025-05-12T16:00:00+00:00,50,0.06319236853636911,0.06273487446232129,1.261720054434405,0.36,0,7,1.0,0.0013590064982719067
trade_50,2025-05-25T00:00:00+00:00,2024-01-08T20:00:00+00:00,2025-05-25T00:00:00+00:00,50,0.05003929015897124,0.05963579301401234,1.2045143462780856,0.36,1,7,1.0,0.001112395795634617
trade_50,2025-06-05T16:00:00+00:00,2024-01-08T20:00:00+00:00,2025-06-05T16:00:00+00:00,50,0.052653330262101505,0.05925895307173246,1.215480770431822,0.36,2,7,1.0,0.0011614699141346957
trade_50,2025-06-12T12:00:00+00:00,2024-03-06T12:00:00+00:00,2025-06-12T12:00:00+00:00,50,0.04345965541477437,0.059258953071732345,1.182614948112825,0.36,0,7,1.0,0.0009843187755420792
trade_50,2025-06-12T20:00:00+00:00,2024-03-10T04:00:00+00:00,2025-06-12T20:00:00+00:00,50,0.04177609881213207,0.05633396743974284,1.1755988840302374,0.36,1,6,1.0,0.0009521500521085169
trade_50,2025-06-17T12:00:00+00:00,2024-03-25T16:00:00+00:00,2025-06-17T12:00:00+00:00,50,0.04000292977163622,0.05320400249617063,1.168288601679949,0.36,2,5,1.0,0.0009182213180403944
trade_50,2025-06-17T12:00:00+00:00,2024-03-21T00:00:00+00:00,2025-06-17T12:00:00+00:00,50,0.04330453869679607,0.047594293556105595,1.1819349885152182,0.36,3,5,1.0,0.0009812178669524523
trade_50,2025-07-15T00:00:00+00:00,2024-04-07T04:00:00+00:00,2025-07-15T00:00:00+00:00,50,0.06525613802645669,0.047594293556105574,1.2620923258186616,0.38,0,5,1.0,0.001401023281183091
trade_50,2025-08-11T20:00:00+00:00,2024-04-25T12:00:00+00:00,2025-08-11T20:00:00+00:00,50,0.07213624332616919,0.04759429355610562,1.28979461622201,0.4,0,5,1.0,0.0015297650000401666
trade_50,2025-08-14T12:00:00+00:00,2024-04-24T20:00:00+00:00,2025-08-14T12:00:00+00:00,50,0.13930519809939068,0.04759429355610573,1.542261565852419,0.42,0,5,1.0,0.0027723434759034894
trade_50,2025-08-25T08:00:00+00:00,2024-04-29T12:00:00+00:00,2025-08-25T08:00:00+00:00,50,0.12321142497062842,0.04759429355610543,1.4616322582049863,0.42,1,5,1.0,0.002490314959337749
trade_50,2025-09-02T08:00:00+00:00,2024-05-09T00:00:00+00:00,2025-09-02T08:00:00+00:00,50,0.12355274333712774,0.04759429355610562,1.462764661070928,0.42,0,5,1.0,0.0024964238040879336
trade_50,2025-09-15T08:00:00+00:00,2024-05-08T00:00:00+00:00,2025-09-15T08:00:00+00:00,50,0.13549619181175232,0.04759429355610571,1.5134090671412483,0.44,0,5,1.0,0.002707743947004281
trade_50,2025-10-21T12:00:00+00:00,2024-05-27T16:00:00+00:00,2025-10-21T12:00:00+00:00,50,0.1189172662001734,0.04759429355610545,1.4364699196292134,0.42,1,5,1.0,0.002415251030964514
trade_50,2025-11-09T12:00:00+00:00,2024-06-12T16:00:00+00:00,2025-11-09T12:00:00+00:00,50,0.158999432241423,0.0475942935561057,1.5825582488243413,0.44,0,5,1.0,0.0031256720702416635
trade_50,2025-11-09T20:00:00+00:00,2024-06-16T20:00:00+00:00,2025-11-09T20:00:00+00:00,50,0.1789582598094368,0.04759429355610542,1.6602692874263238,0.46,0,5,1.0,0.00346814431157021
trade_50,2025-11-24T20:00:00+00:00,2024-06-24T04:00:00+00:00,2025-11-24T20:00:00+00:00,50,0.21086811314743503,0.047594293556105456,1.7948175827929846,0.48,0,5,1.0,0.004003635910264491
trade_50,2025-11-26T16:00:00+00:00,2024-07-03T04:00:00+00:00,2025-11-26T16:00:00+00:00,50,0.25203335881286515,0.047594293556105734,1.954660296686279,0.5,0,5,1.0,0.0046789412642855195
trade_50,2025-12-02T12:00:00+00:00,2024-07-03T04:00:00+00:00,2025-12-02T12:00:00+00:00,50,0.2192860925889062,0.04759429355610541,1.8211053367903542,0.48,1,5,1.0,0.004145757077117567
trade_50,2025-12-02T12:00:00+00:00,2024-07-26T04:00:00+00:00,2025-12-02T12:00:00+00:00,50,0.20006695595632595,0.04759429355610561,1.7390609757210043,0.46,2,5,1.0,0.003827536733977064
trade_50,2025-12-17T12:00:00+00:00,2024-08-01T00:00:00+00:00,2025-12-17T12:00:00+00:00,50,0.19669275795608487,0.047594293556105706,1.7203924097935703,0.46,3,5,1.0,0.003771338517047237
trade_50,2025-12-19T12:00:00+00:00,2024-08-15T08:00:00+00:00,2025-12-19T12:00:00+00:00,50,0.15452782965193856,0.04759429355610567,1.5802804301558722,0.46,0,5,1.0,0.003037835917181137
trade_50,2025-12-29T00:00:00+00:00,2024-08-15T20:00:00+00:00,2025-12-29T00:00:00+00:00,50,0.15674450600783607,0.04605432578462654,1.5918550343973328,0.46,1,5,1.0,0.0030759011967291887
trade_50,2025-12-29T00:00:00+00:00,2024-08-27T12:00:00+00:00,2025-12-29T00:00:00+00:00,50,0.16785873846613364,0.046054325784626225,1.6520443776438785,0.46,2,5,1.0,0.003265246671495749
trade_50,2026-01-02T08:00:00+00:00,2024-09-16T16:00:00+00:00,2026-01-02T08:00:00+00:00,50,0.13925992452348823,0.0460543257846267,1.5386434793176673,0.44,3,5,1.0,0.002766404531487634
trade_50,2026-01-18T20:00:00+00:00,2024-09-16T00:00:00+00:00,2026-01-18T20:00:00+00:00,50,0.1484778414453627,0.04605432578462647,1.588180469372527,0.44,4,5,1.0,0.0029265977194390435
trade_50,2026-01-19T00:00:00+00:00,2024-10-07T04:00:00+00:00,2026-01-19T00:00:00+00:00,50,0.15724964044312695,0.04605432578462634,1.6377686358259747,0.44,5,5,1.0,0.0030772507702127357
trade_50,2026-02-06T16:00:00+00:00,2024-10-10T00:00:00+00:00,2026-02-06T16:00:00+00:00,50,0.21048909778504,0.04605432578462636,1.8549388284729649,0.46,0,5,1.0,0.003990088766524535
trade_50,2026-02-25T00:00:00+00:00,2024-10-11T20:00:00+00:00,2026-02-25T00:00:00+00:00,50,0.22883127716623597,0.04605432578462663,1.9673290779351327,0.48,0,5,1.0,0.0042896181606503145
trade_50,2026-02-25T12:00:00+00:00,2024-10-24T20:00:00+00:00,2026-02-25T12:00:00+00:00,50,0.2115591396811467,0.04605432578462675,1.9027529143553046,0.48,0,5,1.0,0.004003255339190985
trade_50,2026-02-28T20:00:00+00:00,2024-11-06T04:00:00+00:00,2026-02-28T20:00:00+00:00,50,0.2032979088412845,0.046054325784626746,1.846450608031696,0.48,1,5,1.0,0.0038680378451987707
trade_50,2026-03-01T00:00:00+00:00,2024-11-29T12:00:00+00:00,2026-03-01T00:00:00+00:00,50,0.10785159305080394,0.04605432578462659,1.4509206903601808,0.46,2,5,1.0,0.002164876882814328
trade_50,2026-03-09T16:00:00+00:00,2024-11-21T16:00:00+00:00,2026-03-09T16:00:00+00:00,50,0.10646893162374216,0.046054325784626614,1.4434878811719403,0.46,3,5,1.0,0.0021401554930694784
trade_50,2026-03-10T00:00:00+00:00,2024-12-11T20:00:00+00:00,2026-03-10T00:00:00+00:00,50,0.08406454530154339,0.046054325784626544,1.3481810910538243,0.44,4,5,1.0,0.0017297546811056801
trade_50,2026-03-26T12:00:00+00:00,2024-12-12T04:00:00+00:00,2026-03-26T12:00:00+00:00,50,0.06550101011879494,0.05676516381923678,1.2647730457772852,0.42,5,5,1.0,0.0013859508801966835
trade_50,2026-03-31T00:00:00+00:00,2024-12-26T00:00:00+00:00,2026-03-31T00:00:00+00:00,50,0.06407609060487629,0.06563982552188699,1.2583950377476676,0.42,6,6,1.0,0.001359420581969173
trade_50,2026-04-19T20:00:00+00:00,2025-01-19T12:00:00+00:00,2026-04-19T20:00:00+00:00,50,0.07571576635050348,0.06695196504462972,1.312299707211151,0.42,7,7,1.0,0.001575524692259164
